OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName
528130,108302,2024-08-29,2006,1.0,0.0,CardToCard,Completed,2024.0,8.0,August
528131,109674,2025-12-20,2013,3.0,0.0,CardToCard,Completed,2025.0,12.0,December
528132,107971,2025-03-21,2013,1.0,0.1,CardToCard,Completed,2025.0,3.0,March
528133,104681,2024-07-30,2008,2.0,0.0,Gateway,Completed,2024.0,7.0,July
528134,103366,2025-03-28,2008,2.0,0.0,Gateway,Completed,2025.0,3.0,March
528135,101875,2025-10-27,2003,2.0,0.1,Gateway,Completed,2025.0,10.0,October
528136,107448,2024-08-24,2001,3.0,0.05,CardToCard,Completed,2024.0,8.0,August
528137,106784,2025-03-08,2017,1.0,0.0,Gateway,Completed,2025.0,3.0,March
528138,100871,2024-09-05,2008,1.0,0.05,Gateway,Completed,2024.0,9.0,September
528139,106788,2024-12-09,2005,1.0,0.05,Gateway,Completed,2024.0,12.0,December
528140,106286,2024-07-02,2013,4.0,0.2,CardToCard,Completed,2024.0,7.0,July
528141,105974,2025-09-03,2018,1.0,0.15,Gateway,Completed,2025.0,9.0,September
528142,103563,2024-09-28,2007,4.0,0.0,Wallet,Completed,2024.0,9.0,September
528143,107713,2025-03-14,2013,2.0,0.1,Gateway,Completed,2025.0,3.0,March
528144,100172,2025-11-26,2003,1.0,0.15,CardToCard,Cancelled,2025.0,11.0,November
528145,102178,2024-05-02,2001,1.0,0.1,Gateway,Completed,2024.0,5.0,May
528146,107914,2025-07-25,2008,3.0,,Gateway,Completed,2025.0,7.0,July
528147,107614,2024-10-12,2003,1.0,0.2,Gateway,Completed,2024.0,10.0,October
528148,108794,2025-02-25,2011,1.0,0.05,CardToCard,Completed,2025.0,2.0,February
528149,109950,2025-09-10,2008,3.0,0.3,CardToCard,Completed,2025.0,9.0,September
528150,101271,2026-03-25,2003,1.0,0.1,Gateway,Completed,2026.0,3.0,March
528151,101805,2026-01-13,2013,1.0,0.1,Gateway,Completed,2026.0,1.0,January
528152,101650,2026-02-24,2017,1.0,0.0,Cash,Completed,2026.0,2.0,February
528153,105107,2024-02-12,2007,2.0,0.15,Gateway,Cancelled,2024.0,2.0,February
528154,101285,2024-12-29,2015,1.0,0.05,Wallet,Completed,2024.0,12.0,December
528155,109575,2025-11-23,2015,2.0,0.05,Gateway,Completed,2025.0,11.0,November
528156,109997,2025-12-02,2014,1.0,0.1,CardToCard,Completed,2025.0,12.0,December
528157,108525,2024-12-28,2010,1.0,0.0,CardToCard,Completed,2024.0,12.0,December
528158,100560,2024-09-03,2011,2.0,0.0,Gateway,Completed,2024.0,9.0,September
528159,104607,2025-04-19,2017,3.0,0.1,Gateway,Completed,2025.0,4.0,April
528160,106952,2025-10-07,2004,4.0,0.0,CardToCard,Completed,2025.0,10.0,October
528161,103309,2025-08-20,2013,1.0,0.15,Wallet,Completed,2025.0,8.0,August
528162,100399,2024-08-04,2020,1.0,0.2,CardToCard,Completed,2024.0,8.0,August
528163,103386,2024-01-01,2005,1.0,0.15,CardToCard,Completed,2024.0,1.0,January
528164,106493,2026-02-06,2007,3.0,0.0,Gateway,Cancelled,2026.0,2.0,February
528165,103741,2025-01-19,2017,4.0,0.1,Gateway,Completed,2025.0,1.0,January
528166,109696,2025-12-20,2006,1.0,0.0,Wallet,Completed,2025.0,12.0,December
528167,108028,2026-01-22,2018,1.0,0.3,,Completed,2026.0,1.0,January
528168,101725,2026-04-14,2017,1.0,0.0,CardToCard,Completed,2026.0,4.0,April
528169,108718,2024-11-01,2001,2.0,0.1,Wallet,Completed,2024.0,11.0,November
528170,106900,2025-07-24,2008,3.0,0.15,Gateway,Completed,2025.0,7.0,July
528171,103163,2025-05-30,2005,2.0,0.1,CardToCard,Completed,2025.0,5.0,May
528172,107021,2024-05-21,2004,1.0,0.0,Wallet,Completed,2024.0,5.0,May
528173,109510,2025-01-12,2005,1.0,0.2,Wallet,Completed,2025.0,1.0,January
528174,103270,2025-01-07,2008,1.0,0.05,Wallet,Completed,2025.0,1.0,January
528175,102840,2024-06-14,2005,1.0,0.05,Wallet,Completed,2024.0,6.0,June
528176,108836,2024-11-20,2005,3.0,0.05,Gateway,Completed,2024.0,11.0,November
528177,105781,2025-01-11,2015,3.0,0.0,Wallet,Returned,2025.0,1.0,January
528178,106971,2025-11-22,2013,1.0,0.15,Wallet,Cancelled,2025.0,11.0,November
528179,109954,2026-01-11,2001,1.0,0.0,Gateway,Completed,2026.0,1.0,January
528180,102140,2025-09-11,2008,3.0,0.1,Gateway,Completed,2025.0,9.0,September
528181,107714,2025-11-26,2007,1.0,0.1,CardToCard,Completed,2025.0,11.0,November
528182,101422,2024-03-26,2008,4.0,0.0,Wallet,Completed,2024.0,3.0,March
528183,102202,2025-04-26,2003,1.0,0.05,Wallet,Completed,2025.0,4.0,April
528184,108429,2024-08-11,2017,3.0,0.1,Gateway,Completed,2024.0,8.0,August
528185,103608,2024-12-27,2018,1.0,0.05,Gateway,Completed,2024.0,12.0,December
528186,100350,2025-08-30,2015,1.0,0.2,CardToCard,Completed,2025.0,8.0,August
528187,103499,2026-04-24,2010,2.0,0.0,Gateway,Completed,2026.0,4.0,April
528188,108686,2024-11-04,2013,1.0,0.05,Wallet,Completed,2024.0,11.0,November
528189,104315,2025-05-14,2003,2.0,0.2,CardToCard,Completed,2025.0,5.0,May
528190,100931,2024-04-02,2004,4.0,0.3,Gateway,Completed,2024.0,4.0,April
528191,106927,2025-08-12,2007,1.0,0.05,CardToCard,Completed,2025.0,8.0,August
528192,108719,2024-07-24,2008,2.0,0.05,Gateway,Completed,2024.0,7.0,July
528193,106111,2025-02-09,2013,1.0,0.0,Gateway,Completed,2025.0,2.0,February
528194,102549,2024-10-08,2003,1.0,0.05,Gateway,Completed,2024.0,10.0,October
528195,104273,2024-02-13,2013,1.0,0.05,Wallet,Completed,2024.0,2.0,February
528196,108075,2025-10-02,2018,3.0,0.0,CardToCard,Returned,2025.0,10.0,October
528197,101744,2025-06-19,2012,1.0,0.05,Gateway,Completed,2025.0,6.0,June
528198,109994,2025-12-07,2002,1.0,0.0,Wallet,Cancelled,2025.0,12.0,December
528199,102768,2026-04-23,2017,3.0,0.3,CardToCard,Completed,2026.0,4.0,April
528200,102811,2024-12-21,2005,2.0,0.05,Gateway,Completed,2024.0,12.0,December
528201,108965,2025-10-15,2017,2.0,0.1,CardToCard,Returned,2025.0,10.0,October
528202,108463,2024-09-24,2006,4.0,0.0,Gateway,Completed,2024.0,9.0,September
528203,103376,2025-01-09,2016,3.0,0.3,Wallet,Returned,2025.0,1.0,January
528204,107875,2025-12-23,2015,2.0,0.0,CardToCard,Completed,2025.0,12.0,December
528205,100027,2026-02-22,2005,1.0,0.0,Gateway,Completed,2026.0,2.0,February
528206,107876,2024-11-20,2009,1.0,0.0,CardToCard,Completed,2024.0,11.0,November
528207,108857,2025-11-24,2001,2.0,0.0,Cash,Completed,2025.0,11.0,November
528208,103271,2025-10-23,2013,2.0,0.0,Gateway,Completed,2025.0,10.0,October
528209,102522,2024-06-10,2004,2.0,0.1,Gateway,Completed,2024.0,6.0,June
528210,108270,2025-06-24,2012,2.0,0.15,Gateway,Completed,2025.0,6.0,June
528211,106488,2025-03-04,2013,1.0,0.05,Gateway,Completed,2025.0,3.0,March
528212,109459,2024-02-24,2003,1.0,0.0,Wallet,Completed,2024.0,2.0,February
528213,100263,2025-04-17,2001,1.0,0.2,Wallet,Completed,2025.0,4.0,April
528214,100125,2026-06-05,2007,1.0,0.05,Gateway,Completed,2026.0,6.0,June
528215,100353,2025-11-04,2009,4.0,0.05,Gateway,Completed,2025.0,11.0,November
528216,108071,2024-06-22,2017,2.0,0.0,Gateway,Completed,2024.0,6.0,June
528217,100969,2024-07-10,2016,1.0,0.0,Gateway,Completed,2024.0,7.0,July
528218,100854,2024-10-02,2018,2.0,0.05,CardToCard,Completed,2024.0,10.0,October
528219,102760,2024-01-16,2020,1.0,0.0,Gateway,Completed,2024.0,1.0,January
528220,102065,2024-03-04,2002,1.0,0.15,Gateway,Completed,2024.0,3.0,March
528221,106839,2025-09-13,2003,1.0,0.1,Gateway,Completed,2025.0,9.0,September
528222,103814,2025-04-17,2002,3.0,0.05,Gateway,Completed,2025.0,4.0,April
528223,102516,2025-08-24,2017,1.0,0.05,Cash,Cancelled,2025.0,8.0,August
528224,109873,2025-09-10,2017,2.0,0.0,Cash,Completed,2025.0,9.0,September
528225,106871,2024-03-04,2001,3.0,0.05,CardToCard,Completed,2024.0,3.0,March
528226,107256,2026-04-23,2015,1.0,0.1,Cash,Completed,2026.0,4.0,April
528227,106882,2026-05-23,2005,1.0,0.0,Wallet,Completed,2026.0,5.0,May
528228,109908,2024-01-30,2002,2.0,0.0,CardToCard,Completed,2024.0,1.0,January
528229,108632,2024-02-28,2017,4.0,0.15,Cash,Cancelled,2024.0,2.0,February
528230,103901,2025-12-09,2004,1.0,0.0,CardToCard,Completed,2025.0,12.0,December
528231,104193,2025-06-09,2008,1.0,0.0,Wallet,Completed,2025.0,6.0,June
528232,107235,2026-06-20,2005,2.0,0.05,CardToCard,Completed,2026.0,6.0,June
528233,105322,2024-08-01,2013,3.0,0.15,Gateway,Completed,2024.0,8.0,August
528234,106692,2025-11-18,2020,4.0,0.2,Cash,Completed,2025.0,11.0,November
528235,106837,2025-03-29,2003,1.0,0.0,,Completed,2025.0,3.0,March
528236,100050,2025-04-24,2001,2.0,0.0,Wallet,Completed,2025.0,4.0,April
528237,103995,2024-06-29,2001,1.0,0.2,Wallet,Completed,2024.0,6.0,June
528238,100934,2025-06-08,2004,1.0,0.1,Cash,Completed,2025.0,6.0,June
528239,106604,2024-12-20,2011,4.0,0.3,CardToCard,Completed,2024.0,12.0,December
528240,100132,2024-07-09,2007,1.0,0.0,CardToCard,Completed,2024.0,7.0,July
528241,108941,2025-12-24,2001,2.0,0.0,Gateway,Cancelled,2025.0,12.0,December
528242,104698,2024-07-04,2014,2.0,0.0,Gateway,Completed,2024.0,7.0,July
528243,104541,2024-09-16,2005,1.0,0.0,CardToCard,Completed,2024.0,9.0,September
528244,105770,2024-03-16,2020,1.0,0.3,Cash,Completed,2024.0,3.0,March
528245,104472,2025-08-07,2011,2.0,0.15,Gateway,Completed,2025.0,8.0,August
528246,100418,2024-09-02,2017,1.0,0.1,Wallet,Completed,2024.0,9.0,September
528247,108009,2026-05-08,2020,2.0,0.0,Wallet,Completed,2026.0,5.0,May
528248,102481,2025-10-02,2016,1.0,0.15,Wallet,Completed,2025.0,10.0,October
528249,106243,2026-02-25,2008,1.0,0.1,Gateway,Completed,2026.0,2.0,February
528250,107855,2024-06-18,2009,1.0,0.1,Gateway,Completed,2024.0,6.0,June
528251,101055,2025-07-06,2018,3.0,0.05,Gateway,Completed,2025.0,7.0,July
528252,101222,2026-01-30,2014,2.0,0.0,Gateway,Completed,2026.0,1.0,January
528253,100127,2026-05-13,2008,4.0,0.2,CardToCard,Completed,2026.0,5.0,May
528254,106860,2025-07-15,2003,5.0,0.05,CardToCard,Completed,2025.0,7.0,July
528255,109718,2026-04-25,2020,3.0,0.15,CardToCard,Completed,2026.0,4.0,April
528256,104533,2024-05-07,2015,1.0,0.2,CardToCard,Completed,2024.0,5.0,May
528257,107635,2024-02-05,2017,2.0,0.15,Gateway,Completed,2024.0,2.0,February
528258,100804,2025-02-05,2015,1.0,0.0,Gateway,Completed,2025.0,2.0,February
528259,102652,2024-10-01,2002,2.0,0.1,Gateway,Completed,2024.0,10.0,October
528260,107352,2026-03-28,2017,2.0,0.05,CardToCard,Completed,2026.0,3.0,March
528261,109393,2024-01-14,2004,3.0,0.1,Gateway,Completed,2024.0,1.0,January
528262,108474,2024-09-30,2003,2.0,0.1,Gateway,Completed,2024.0,9.0,September
528263,101134,2024-10-29,2001,2.0,0.3,Gateway,Completed,2024.0,10.0,October
528264,105327,2025-09-07,2008,5.0,0.05,Gateway,Completed,2025.0,9.0,September
528265,107369,2024-01-02,2013,1.0,0.0,Gateway,Completed,2024.0,1.0,January
528266,105448,2026-01-04,2008,5.0,0.05,Wallet,Completed,2026.0,1.0,January
528267,102769,2026-04-08,2008,5.0,0.0,Gateway,Completed,2026.0,4.0,April
528268,100555,2025-02-22,2017,3.0,0.0,Gateway,Completed,2025.0,2.0,February
528269,106389,2024-04-03,2004,1.0,0.0,CardToCard,Completed,2024.0,4.0,April
528270,109523,2024-02-13,2004,1.0,0.1,Gateway,Completed,2024.0,2.0,February
528271,100986,2024-08-11,2003,1.0,0.2,Gateway,Completed,2024.0,8.0,August
528272,108784,2024-04-26,2019,2.0,0.1,Wallet,Completed,2024.0,4.0,April
528273,108047,2025-03-10,2018,3.0,0.05,Cash,Completed,2025.0,3.0,March
528274,109933,2024-12-20,2002,1.0,0.15,Gateway,Returned,2024.0,12.0,December
528275,103373,2024-06-14,2010,2.0,0.0,Wallet,Completed,2024.0,6.0,June
528276,107390,2025-12-20,2003,3.0,0.0,CardToCard,Completed,2025.0,12.0,December
528277,102329,2025-06-02,2013,2.0,0.1,Gateway,Completed,2025.0,6.0,June
528278,106221,2025-06-25,2003,2.0,0.0,Cash,Completed,2025.0,6.0,June
528279,101032,2025-08-13,2007,1.0,0.0,Cash,Completed,2025.0,8.0,August
528280,108735,2026-01-17,2017,1.0,0.2,CardToCard,Completed,2026.0,1.0,January
528281,104807,2025-08-06,2010,2.0,0.0,CardToCard,Completed,2025.0,8.0,August
528282,109374,2024-04-25,2007,1.0,0.15,CardToCard,Completed,2024.0,4.0,April
528283,108493,2024-11-27,2005,1.0,0.1,CardToCard,Completed,2024.0,11.0,November
528284,109197,2025-03-26,2008,3.0,0.1,Gateway,Returned,2025.0,3.0,March
528285,107019,2024-06-09,2008,2.0,0.0,CardToCard,Completed,2024.0,6.0,June
528286,100362,2026-04-16,2013,1.0,0.0,Cash,Completed,2026.0,4.0,April
528287,109740,2024-08-06,2014,1.0,0.05,CardToCard,Cancelled,2024.0,8.0,August
528288,107730,2025-10-29,2001,1.0,0.2,Cash,Completed,2025.0,10.0,October
528289,102937,2026-04-30,2007,1.0,0.15,Cash,Completed,2026.0,4.0,April
528290,103707,2024-08-25,2005,1.0,0.0,CardToCard,Completed,2024.0,8.0,August
528291,107829,2025-01-28,2001,1.0,0.15,Gateway,Completed,2025.0,1.0,January
528292,108134,2024-08-03,2013,2.0,0.1,Wallet,Completed,2024.0,8.0,August
528293,101474,2025-12-11,2015,1.0,0.1,Wallet,Completed,2025.0,12.0,December
528294,100602,2025-11-18,2008,4.0,0.1,Wallet,Completed,2025.0,11.0,November
528295,106714,2026-02-15,2009,2.0,0.1,Gateway,Completed,2026.0,2.0,February
528296,105223,2024-02-24,2008,1.0,0.05,Gateway,Completed,2024.0,2.0,February
528297,106204,2025-10-01,2017,1.0,0.15,Wallet,Completed,2025.0,10.0,October
528298,109803,2025-05-15,2002,1.0,0.15,Gateway,Returned,2025.0,5.0,May
528299,106582,2024-12-31,2008,1.0,0.1,Cash,Completed,2024.0,12.0,December
528300,106022,2026-02-10,2006,1.0,0.1,Cash,Completed,2026.0,2.0,February
528301,101061,2026-01-19,2007,2.0,0.15,Wallet,Completed,2026.0,1.0,January
528302,100556,2025-08-27,2010,1.0,0.0,Wallet,Completed,2025.0,8.0,August
528303,109452,2024-05-28,2018,4.0,0.0,CardToCard,Completed,2024.0,5.0,May
528304,109600,2024-08-12,2006,2.0,0.1,Gateway,Completed,2024.0,8.0,August
528305,108473,2024-05-14,2004,1.0,0.15,Gateway,Completed,2024.0,5.0,May
528306,102822,2024-08-09,2006,2.0,0.2,Wallet,Completed,2024.0,8.0,August
528307,108434,2025-10-30,2003,1.0,0.0,Gateway,Completed,2025.0,10.0,October
528308,109289,2024-10-15,2003,2.0,0.1,CardToCard,Cancelled,2024.0,10.0,October
528309,100379,2024-09-01,2020,1.0,0.1,Gateway,Completed,2024.0,9.0,September
528310,102293,2024-08-03,2013,1.0,0.0,Wallet,Completed,2024.0,8.0,August
528311,102098,2024-02-13,2013,1.0,0.05,Gateway,Completed,2024.0,2.0,February
528312,104902,2024-10-20,2001,3.0,0.1,Gateway,Completed,2024.0,10.0,October
528313,107682,2024-03-22,2001,1.0,0.1,Wallet,Completed,2024.0,3.0,March
528314,101278,2025-04-30,2004,1.0,0.15,Gateway,Completed,2025.0,4.0,April
528315,103386,2024-06-08,2001,1.0,0.15,CardToCard,Completed,2024.0,6.0,June
528316,108807,2024-08-22,2004,1.0,0.0,CardToCard,Completed,2024.0,8.0,August
528317,101891,,2014,4.0,0.2,CardToCard,Completed,,,
528318,106638,2024-11-25,2015,3.0,0.05,CardToCard,Completed,2024.0,11.0,November
528319,103927,2024-10-04,2001,2.0,0.1,Wallet,Completed,2024.0,10.0,October
528320,101098,2026-05-06,2012,1.0,0.05,Gateway,Completed,2026.0,5.0,May
528321,103001,2024-02-20,2003,4.0,0.2,Gateway,Returned,2024.0,2.0,February
528322,108448,2026-01-30,2013,1.0,0.1,Gateway,Completed,2026.0,1.0,January
528323,105310,2026-04-01,2008,3.0,0.15,Cash,Completed,2026.0,4.0,April
528324,109924,2026-05-21,2007,1.0,0.0,Gateway,Completed,2026.0,5.0,May
528325,104760,2026-01-14,2017,3.0,0.1,Gateway,Completed,2026.0,1.0,January
528326,109526,2025-11-30,2007,1.0,0.0,Gateway,Cancelled,2025.0,11.0,November
528327,100274,2024-07-23,2008,1.0,0.1,Gateway,Completed,2024.0,7.0,July
528328,100428,2024-06-04,2003,3.0,0.05,Gateway,Completed,2024.0,6.0,June
528329,109362,2025-06-04,2013,1.0,0.1,Gateway,Completed,2025.0,6.0,June
528330,107938,2025-04-07,2014,3.0,0.0,Wallet,Completed,2025.0,4.0,April
528331,109973,2025-09-14,2003,1.0,0.0,Wallet,Completed,2025.0,9.0,September
528332,109252,2024-04-11,2013,1.0,0.2,Gateway,Completed,2024.0,4.0,April
528333,106560,2024-09-04,2002,3.0,0.0,CardToCard,Completed,2024.0,9.0,September
528334,109946,2025-08-03,2015,5.0,0.1,Wallet,Completed,2025.0,8.0,August
528335,100005,2025-06-12,2004,4.0,0.1,CardToCard,Returned,2025.0,6.0,June
528336,109431,2024-10-28,2016,2.0,0.1,Gateway,Completed,2024.0,10.0,October
528337,106179,2024-05-08,2012,1.0,0.05,CardToCard,Completed,2024.0,5.0,May
528338,108762,2026-01-11,2016,1.0,0.0,Gateway,Completed,2026.0,1.0,January
528339,106053,2025-12-19,2009,2.0,0.0,Gateway,Completed,2025.0,12.0,December
528340,109043,2024-05-06,2005,1.0,0.0,Gateway,Completed,2024.0,5.0,May
528341,106262,2025-10-09,2018,1.0,0.0,Gateway,Completed,2025.0,10.0,October
528342,102152,2024-05-02,2013,1.0,0.05,Gateway,Completed,2024.0,5.0,May
528343,105410,2025-01-25,2011,1.0,0.0,Wallet,Completed,2025.0,1.0,January
528344,109560,2025-02-06,2005,1.0,0.05,Gateway,Completed,2025.0,2.0,February
528345,106563,2024-12-13,2010,2.0,0.1,Gateway,Completed,2024.0,12.0,December
528346,107694,2024-10-22,2001,1.0,0.0,Gateway,Completed,2024.0,10.0,October
528347,106016,2025-02-08,2017,2.0,0.1,CardToCard,Completed,2025.0,2.0,February
528348,103060,2025-09-06,2012,2.0,0.0,Gateway,Completed,2025.0,9.0,September
528349,104036,2024-10-13,2007,1.0,0.1,Gateway,Returned,2024.0,10.0,October
528350,104559,2025-05-16,2002,1.0,0.1,Gateway,Completed,2025.0,5.0,May
528351,107460,2024-11-05,2015,1.0,0.05,,Completed,2024.0,11.0,November
528352,103186,2026-05-25,2013,2.0,0.3,Wallet,Completed,2026.0,5.0,May
528353,104501,2025-08-13,2013,1.0,0.1,Gateway,Completed,2025.0,8.0,August
528354,106922,2026-01-06,2013,1.0,0.05,Gateway,Completed,2026.0,1.0,January
528355,101036,2025-01-08,2004,1.0,0.15,Cash,Completed,2025.0,1.0,January
528356,101261,2024-08-09,2007,2.0,0.05,Cash,Completed,2024.0,8.0,August
528357,100977,2024-03-09,2011,2.0,0.05,Gateway,Completed,2024.0,3.0,March
528358,103087,2025-12-06,2008,1.0,0.1,CardToCard,Completed,2025.0,12.0,December
528359,106293,2025-08-26,2017,4.0,0.05,Cash,Returned,2025.0,8.0,August
528360,107234,2025-12-10,2007,1.0,0.0,Gateway,Completed,2025.0,12.0,December
528361,104862,2025-08-09,2018,2.0,0.0,Gateway,Completed,2025.0,8.0,August
528362,107894,2024-02-02,2004,3.0,0.05,Gateway,Completed,2024.0,2.0,February
528363,101199,2025-01-02,2019,3.0,0.0,Wallet,Completed,2025.0,1.0,January
528364,104984,2024-10-13,2020,1.0,0.1,Gateway,Cancelled,2024.0,10.0,October
528365,108576,2025-01-09,2003,2.0,0.0,CardToCard,Completed,2025.0,1.0,January
528366,106121,2025-07-31,2009,3.0,0.15,Gateway,Completed,2025.0,7.0,July
528367,100316,2025-05-04,2008,2.0,0.2,Wallet,Completed,2025.0,5.0,May
528368,107476,2025-07-03,2007,1.0,0.05,CardToCard,Completed,2025.0,7.0,July
528369,107837,2024-06-30,2004,3.0,0.1,Gateway,Completed,2024.0,6.0,June
528370,104739,2025-03-04,2016,2.0,0.2,Cash,Completed,2025.0,3.0,March
528371,106681,2024-07-22,2014,2.0,0.15,Gateway,Completed,2024.0,7.0,July
528372,106220,2025-03-17,2008,2.0,0.0,Gateway,Completed,2025.0,3.0,March
528373,102759,2024-09-12,2008,1.0,0.0,Gateway,Returned,2024.0,9.0,September
528374,101290,2024-07-06,2004,1.0,0.1,CardToCard,Completed,2024.0,7.0,July
528375,106762,2026-04-16,2015,5.0,0.0,Gateway,Completed,2026.0,4.0,April
528376,109549,2024-08-19,2003,4.0,0.05,Gateway,Completed,2024.0,8.0,August
528377,103360,2025-06-24,2001,4.0,0.2,Gateway,Cancelled,2025.0,6.0,June
528378,102148,2025-06-25,2004,1.0,0.15,CardToCard,Completed,2025.0,6.0,June
528379,100581,2025-05-13,2006,2.0,0.0,Gateway,Completed,2025.0,5.0,May
528380,104508,2025-09-13,2004,1.0,0.15,Gateway,Completed,2025.0,9.0,September
528381,100525,2025-06-09,2006,1.0,0.05,Gateway,Completed,2025.0,6.0,June
528382,109091,2026-01-04,2010,4.0,0.3,CardToCard,Completed,2026.0,1.0,January
528383,107738,2024-01-23,2003,1.0,0.0,Cash,Completed,2024.0,1.0,January
528384,103818,2024-03-04,2013,1.0,0.05,Gateway,Completed,2024.0,3.0,March
528385,104306,2025-04-23,2002,1.0,0.2,CardToCard,Completed,2025.0,4.0,April
528386,102116,2024-12-11,2008,1.0,0.15,Wallet,Completed,2024.0,12.0,December
528387,107391,2024-07-02,2020,2.0,0.0,Cash,Completed,2024.0,7.0,July
528388,108476,2024-10-31,2017,3.0,0.0,Cash,Completed,2024.0,10.0,October
528389,108007,2025-07-15,2001,1.0,0.05,Cash,Completed,2025.0,7.0,July
528390,101158,2026-01-07,2013,1.0,0.1,Gateway,Cancelled,2026.0,1.0,January
528391,104853,2024-06-06,2009,1.0,0.0,Gateway,Completed,2024.0,6.0,June
528392,108192,2024-09-09,2006,1.0,0.1,Gateway,Completed,2024.0,9.0,September
528393,102586,2024-05-01,2013,1.0,0.05,CardToCard,Cancelled,2024.0,5.0,May
528394,101351,2026-06-26,2017,4.0,0.0,Wallet,Completed,2026.0,6.0,June
528395,106390,2024-01-18,2017,2.0,0.0,Gateway,Completed,2024.0,1.0,January
528396,100273,2024-05-16,2005,1.0,0.1,CardToCard,Completed,2024.0,5.0,May
528397,102846,2024-11-28,2003,1.0,0.0,Gateway,Completed,2024.0,11.0,November
528398,102088,2024-06-21,2005,1.0,0.2,Gateway,Completed,2024.0,6.0,June
528399,104526,2025-08-10,2013,1.0,0.0,CardToCard,Completed,2025.0,8.0,August
528400,103268,2024-01-20,2006,3.0,0.0,CardToCard,Completed,2024.0,1.0,January
528401,107376,2025-03-21,2005,4.0,0.0,Wallet,Completed,2025.0,3.0,March
528402,104051,2024-06-19,2016,1.0,0.0,Gateway,Completed,2024.0,6.0,June
528403,104227,2025-06-29,2019,2.0,0.1,Gateway,Completed,2025.0,6.0,June
528404,108004,2024-04-11,2011,1.0,,Wallet,Completed,2024.0,4.0,April
528405,101984,2024-06-19,2013,2.0,0.15,Cash,Completed,2024.0,6.0,June
528406,108726,2025-12-18,2005,3.0,0.05,CardToCard,Completed,2025.0,12.0,December
528407,106632,2026-02-23,2001,1.0,0.0,Gateway,Completed,2026.0,2.0,February
528408,103539,2024-11-08,2002,1.0,0.2,Wallet,Completed,2024.0,11.0,November
528409,103398,2025-05-22,2004,1.0,0.0,Wallet,Completed,2025.0,5.0,May
528410,101674,2025-08-06,2001,2.0,0.05,CardToCard,Completed,2025.0,8.0,August
528411,100505,2025-10-19,2007,5.0,0.15,Gateway,Completed,2025.0,10.0,October
528412,103920,2025-04-07,2002,1.0,0.0,Gateway,Completed,2025.0,4.0,April
528413,104583,2025-05-15,2013,1.0,0.05,Gateway,Completed,2025.0,5.0,May
528414,107732,2025-11-08,2001,2.0,0.05,Gateway,Completed,2025.0,11.0,November
528415,105727,2025-04-17,2020,3.0,0.0,Gateway,Completed,2025.0,4.0,April
528416,109599,2025-04-09,2011,2.0,0.05,CardToCard,Completed,2025.0,4.0,April
528417,100224,2024-09-01,2008,2.0,0.05,CardToCard,Completed,2024.0,9.0,September
528418,102992,2025-12-25,2003,1.0,0.2,Gateway,Completed,2025.0,12.0,December
528419,107318,2025-01-16,2008,1.0,0.0,Gateway,Completed,2025.0,1.0,January
528420,100329,2025-04-22,2008,2.0,0.0,Gateway,Cancelled,2025.0,4.0,April
528421,101572,2025-06-30,2005,2.0,0.1,Gateway,Completed,2025.0,6.0,June
528422,108786,2025-04-12,2018,3.0,0.15,Gateway,Completed,2025.0,4.0,April
528423,108906,2025-01-17,2001,3.0,0.0,Gateway,Completed,2025.0,1.0,January
528424,103317,2025-02-23,2003,2.0,0.1,Cash,Cancelled,2025.0,2.0,February
528425,101602,2024-03-27,2020,3.0,0.15,Wallet,Completed,2024.0,3.0,March
528426,106430,2025-12-11,2003,1.0,0.15,Gateway,Completed,2025.0,12.0,December
528427,103585,2024-03-10,2007,1.0,0.15,Gateway,Completed,2024.0,3.0,March
528428,101418,2026-06-14,2017,2.0,0.0,Gateway,Completed,2026.0,6.0,June
528429,104436,2026-05-23,2006,1.0,0.05,Cash,Completed,2026.0,5.0,May
528430,104545,2026-02-01,2017,1.0,0.1,Gateway,Completed,2026.0,2.0,February
528431,104537,2024-03-07,2010,1.0,0.05,Gateway,Completed,2024.0,3.0,March
528432,104299,2024-01-23,2001,2.0,0.05,Gateway,Completed,2024.0,1.0,January
528433,107151,2025-06-17,2008,3.0,0.2,CardToCard,Completed,2025.0,6.0,June
528434,106051,2024-05-23,2010,1.0,0.15,Gateway,Completed,2024.0,5.0,May
528435,108760,2026-04-16,2009,2.0,0.0,Wallet,Completed,2026.0,4.0,April
528436,106174,2025-07-21,2010,2.0,0.05,Wallet,Completed,2025.0,7.0,July
528437,108985,2026-01-12,2003,1.0,0.05,Gateway,Completed,2026.0,1.0,January
528438,104576,2026-06-23,2003,1.0,0.15,CardToCard,Completed,2026.0,6.0,June
528439,103795,2026-04-13,2008,3.0,0.1,Gateway,Completed,2026.0,4.0,April
528440,109766,2024-03-31,2004,3.0,0.1,Wallet,Completed,2024.0,3.0,March
528441,100019,2026-06-08,2020,3.0,0.1,Gateway,Completed,2026.0,6.0,June
528442,109698,2024-03-01,2003,2.0,0.0,Cash,Completed,2024.0,3.0,March
528443,103457,2025-11-03,2001,2.0,0.0,Wallet,Completed,2025.0,11.0,November
528444,102082,2025-10-09,2018,1.0,0.05,CardToCard,Completed,2025.0,10.0,October
